n,c,s,trial
34000,288983000,34000,5
35000,306232500,35000,5
36000,323982000,36000,5
37000,342231500,37000,5
38000,360981000,38000,5
39000,380230500,39000,5
40000,399980000,40000,5
41000,420229500,41000,5
42000,440979000,42000,5
43000,462228500,43000,5
44000,483978000,44000,5
45000,506227500,45000,5
46000,528977000,46000,5
47000,552226500,47000,5
48000,575976000,48000,5
49000,600225500,49000,5
50000,624975000,50000,5
1000,249500,1000,6
2000,999000,2000,6
3000,2248500,3000,6
4000,3998000,4000,6
5000,6247500,5000,6
6000,8997000,6000,6
7000,12246500,7000,6
8000,15996000,8000,6
9000,20245500,9000,6
10000,24995000,10000,6
11000,30244500,11000,6
12000,35994000,12000,6
13000,42243500,13000,6
14000,48993000,14000,6
15000,56242500,15000,6
16000,63992000,16000,6
17000,72241500,17000,6
18000,80991000,18000,6
19000,90240500,19000,6
20000,99990000,20000,6
21000,110239500,21000,6
22000,120989000,22000,6
23000,132238500,23000,6
24000,143988000,24000,6
25000,156237500,25000,6
26000,168987000,26000,6
27000,182236500,27000,6
28000,195986000,28000,6
29000,210235500,29000,6
30000,224985000,30000,6
31000,240234500,31000,6
32000,255984000,32000,6
33000,272233500,33000,6
34000,288983000,34000,6
35000,306232500,35000,6
36000,323982000,36000,6
37000,342231500,37000,6
38000,360981000,38000,6
39000,380230500,39000,6
40000,399980000,40000,6
41000,420229500,41000,6
42000,440979000,42000,6
43000,462228500,43000,6
44000,483978000,44000,6
45000,506227500,45000,6
46000,528977000,46000,6
47000,552226500,47000,6
48000,575976000,48000,6
49000,600225500,49000,6
50000,624975000,50000,6
1000,249500,1000,7
2000,999000,2000,7
3000,2248500,3000,7
4000,3998000,4000,7
5000,6247500,5000,7
6000,8997000,6000,7
7000,12246500,7000,7
8000,15996000,8000,7
9000,20245500,9000,7
10000,24995000,10000,7
11000,30244500,11000,7
12000,35994000,12000,7
13000,42243500,13000,7
14000,48993000,14000,7
15000,56242500,15000,7
16000,63992000,16000,7
17000,72241500,17000,7
18000,80991000,18000,7
19000,90240500,19000,7
20000,99990000,20000,7
21000,110239500,21000,7
22000,120989000,22000,7
23000,132238500,23000,7
24000,143988000,24000,7
25000,156237500,25000,7
26000,168987000,26000,7
27000,182236500,27000,7
28000,195986000,28000,7
29000,210235500,29000,7
30000,224985000,30000,7
31000,240234500,31000,7
32000,255984000,32000,7
33000,272233500,33000,7
34000,288983000,34000,7
35000,306232500,35000,7
36000,323982000,36000,7
37000,342231500,37000,7
38000,360981000,38000,7
39000,380230500,39000,7
40000,399980000,40000,7
41000,420229500,41000,7
42000,440979000,42000,7
43000,462228500,43000,7
44000,483978000,44000,7
45000,506227500,45000,7
46000,528977000,46000,7
47000,552226500,47000,7
48000,575976000,48000,7
49000,600225500,49000,7
50000,624975000,50000,7
1000,249500,1000,8
2000,999000,2000,8
3000,2248500,3000,8
4000,3998000,4000,8
