n,c,s,trial
4000,26414,19464,6
5000,35988,24651,6
6000,45565,33835,6
7000,50434,35346,6
8000,58079,42120,6
9000,68061,47171,6
10000,76992,55512,6
11000,80582,59487,6
12000,90440,63769,6
13000,99240,71012,6
14000,115030,76613,6
15000,119001,94460,6
16000,120946,90794,6
17000,141471,96933,6
18000,151670,98800,6
19000,157533,114137,6
20000,168004,135281,6
21000,169505,125085,6
22000,194084,143972,6
23000,206298,137239,6
24000,195135,148148,6
25000,211836,152966,6
26000,227900,156670,6
27000,235522,178187,6
28000,248309,182166,6
29000,277280,201627,6
30000,270532,167777,6
31000,264196,176753,6
32000,284979,197442,6
33000,296420,205615,6
34000,316698,217878,6
35000,309534,223603,6
36000,309797,219481,6
37000,341019,229067,6
38000,334412,252218,6
39000,352979,234326,6
40000,344710,255404,6
41000,372849,249258,6
42000,385848,256107,6
43000,414173,264217,6
44000,402104,295148,6
45000,394590,271110,6
46000,441364,275700,6
47000,426446,296616,6
48000,442491,299786,6
49000,450434,320774,6
50000,471808,319074,6
1000,5908,4249,7
2000,11297,8559,7
3000,19690,14871,7
4000,25803,21199,7
5000,31984,24615,7
6000,45224,32078,7
7000,53088,37681,7
8000,56867,41840,7
9000,69328,53478,7
10000,77672,53856,7
11000,91304,58519,7
12000,94845,67907,7
13000,95172,73795,7
14000,109300,81322,7
15000,116851,88439,7
16000,128234,97551,7
17000,135569,100835,7
18000,141490,107872,7
19000,163472,115971,7
20000,168973,118198,7
21000,179681,116931,7
22000,185466,131328,7
23000,199875,133590,7
24000,208235,135166,7
25000,222231,153487,7
26000,217383,155788,7
27000,242766,155884,7
28000,234998,177915,7
29000,244617,167193,7
30000,263017,198351,7
31000,257719,187755,7
32000,263129,187729,7
33000,293894,200898,7
34000,293899,207857,7
35000,310794,211569,7
36000,314864,236975,7
37000,331106,237581,7
38000,343706,243099,7
39000,338690,241229,7
40000,354748,251709,7
41000,374783,248121,7
42000,384545,266443,7
43000,405382,283991,7
44000,405571,277356,7
45000,394048,277066,7
46000,415512,291977,7
47000,449405,326604,7
48000,429924,310705,7
49000,448998,325127,7
50000,483533,311891,7
1000,5843,5011,8
2000,11757,9452,8
3000,17965,13670,8
4000,24503,19386,8
5000,33029,25934,8
6000,42537,31617,8
7000,51181,39004,8
8000,63769,43924,8
9000,63664,47891,8
10000,78435,51385,8
11000,90625,59023,8
12000,89536,65292,8
13000,93852,71380,8
14000,118601,79895,8
15000,121151,81490,8
16000,120119,91174,8
17000,134288,99381,8
18000,150280,106025,8
19000,160919,133006,8
20000,164381,115233,8
21000,178493,124561,8
22000,191046,123100,8
23000,190027,135690,8
24000,206153,151849,8
25000,210453,160185,8
26000,216111,153569,8
27000,221587,159231,8
28000,228488,168421,8
29000,265786,197094,8
30000,261452,182274,8
31000,262083,204952,8
32000,275977,185138,8
33000,299892,202020,8
34000,316102,235810,8
35000,319244,218335,8
36000,313240,226833,8
37000,367506,278048,8
38000,337737,235302,8
39000,329751,228831,8
40000,359342,253147,8
41000,359558,261552,8
42000,377292,260043,8
43000,397121,287603,8
44000,409375,279538,8
45000,397901,277042,8
46000,413893,304881,8
47000,433574,307434,8
48000,465023,297703,8
49000,438243,307543,8
50000,456518,316938,8
1000,5622,4282,9
2000,12906,10106,9
3000,19705,14051,9
4000,27685,21860,9
5000,34678,23861,9
6000,41120,31157,9
7000,55989,44527,9
8000,62696,50205,9
9000,66569,52123,9
10000,74777,56314,9
11000,84188,58851,9
12000,93654,67584,9
13000,100120,71248,9
14000,116078,79797,9
15000,117000,85451,9
16000,141817,96257,9
17000,140799,95363,9
18000,146171,94447,9
19000,158065,110646,9
20000,167044,118575,9
21000,178446,132703,9
22000,192792,143428,9
23000,193393,144304,9
24000,206638,139145,9
25000,209102,140392,9
26000,218907,145662,9
27000,221727,168138,9
28000,233819,171795,9
29000,281557,189315,9
30000,255240,189593,9
31000,266999,195333,9
32000,291920,210316,9
33000,282951,198617,9
34000,306239,210563,9
35000,307786,206614,9
36000,331016,223511,9
37000,342594,232886,9
38000,319457,220329,9
39000,335123,251899,9
40000,359642,236876,9
41000,389584,240771,9
42000,370721,272774,9
43000,395909,275300,9
44000,384585,270033,9
45000,397953,283037,9
46000,421536,291214,9
47000,484475,310862,9
48000,430251,324443,9
49000,468358,307124,9
50000,444296,309157,9
1000,5397,4293,10
2000,12166,9299,10
3000,18006,13434,10
4000,27602,20456,10
5000,34647,24338,10
6000,45814,33358,10
7000,54823,37645,10
8000,60049,41128,10
9000,68593,48475,10
10000,85252,52425,10
11000,85342,62502,10
12000,96282,71761,10
13000,108757,80874,10
14000,103651,75561,10
15000,118077,90390,10
16000,124890,96127,10
17000,144391,101876,10
18000,144559,112644,10
19000,159614,122231,10
20000,166515,110804,10
21000,182189,119840,10
22000,175482,134415,10
23000,194369,132461,10
24000,209916,139668,10
25000,206744,145455,10
26000,217477,153006,10
27000,233841,164545,10
28000,235940,159063,10
29000,268475,198603,10
30000,262860,189053,10
31000,260450,183661,10
32000,279679,186973,10
33000,294869,188021,10
34000,322213,234646,10
35000,294093,217256,10
36000,304308,235399,10
37000,341235,224890,10
38000,330520,251553,10
39000,328157,244871,10
40000,368633,247350,10
41000,385202,282071,10
42000,377735,260872,10
43000,385653,291208,10
44000,426619,296605,10
45000,413094,302779,10
46000,430738,292260,10
47000,447907,298341,10
48000,427376,303320,10
49000,449712,324509,10
50000,489547,312011,10
